Vaccine,Dose,Geography Type,Geography,Birth Year/Birth Cohort,Dimension Type,Dimension,Estimate (%),95% CI (%),Sample Size
Hib,Primary Series,States/Local Areas,Florida,2021-2022,Age,19 Months,92.8,89.6 to 95.0,636
Hib,Primary Series,States/Local Areas,Georgia,2021-2022,Age,19 Months,91.3,87.3 to 94.1,569
DTaP,≥4 Doses,States/Local Areas,Florida,2021-2022,Age,35 Months,89,83.8 to 93.1,636
DTaP,≥4 Doses,States/Local Areas,Georgia,2021-2022,Age,35 Months,87.1,80.4 to 92.4,569
DTaP,≥4 Doses,States/Local Areas,Kentucky,2021-2022,Age,35 Months,84.4,78.8 to 89.2,519
DTaP,≥4 Doses,States/Local Areas,Mississippi,2021-2022,Age,35 Months,79.9,72.5 to 86.5,428
Hib,Primary Series,States/Local Areas,PA-Philadelphia,2021-2022,Age,19 Months,88.3,83.7 to 91.8,480
Hib,Primary Series,States/Local Areas,PA-Rest of state,2021-2022,Age,19 Months,90.4,86.9 to 93.1,547
Hib,Primary Series,States/Local Areas,Virginia,2021-2022,Age,19 Months,91.4,87.9 to 93.9,691
Hib,Primary Series,States/Local Areas,West Virginia,2021-2022,Age,19 Months,94.9,92.5 to 96.6,459
Hib,Primary Series,HHS Regions/National,Region 4,2021-2022,Age,19 Months,92.1,90.8 to 93.2,4226
Hib,Primary Series,States/Local Areas,Alabama,2021-2022,Age,19 Months,86.9,81.7 to 90.7,454
Hib,Primary Series,States/Local Areas,NY-Rest of state,2021-2022,Age,19 Months,90.7,85.4 to 94.2,448
Hib,Primary Series,HHS Regions/National,Region 3,2021-2022,Age,19 Months,91.5,89.9 to 92.9,3790
Hib,Primary Series,States/Local Areas,Delaware,2021-2022,Age,19 Months,91.9,87.6 to 94.8,294
Hib,Primary Series,States/Local Areas,District of Columbia,2021-2022,Age,19 Months,84.5,76.7 to 90.0,526
Hib,Primary Series,States/Local Areas,Maryland,2021-2022,Age,19 Months,94.2,91.1 to 96.3,793
Hib,Primary Series,States/Local Areas,Pennsylvania,2021-2022,Age,19 Months,90.1,87.1 to 92.5,1027
Hib,Primary Series,States/Local Areas,Rhode Island,2021-2022,Age,19 Months,95.3,92.4 to 97.2,555
Hib,Primary Series,States/Local Areas,Vermont,2021-2022,Age,19 Months,94.2,89.7 to 96.8,468
Hib,Primary Series,HHS Regions/National,Region 2,2021-2022,Age,19 Months,90,87.4 to 92.1,1463
Hib,Primary Series,States/Local Areas,New Jersey,2021-2022,Age,19 Months,90.2,85.5 to 93.4,463
Hib,Primary Series,States/Local Areas,New York,2021-2022,Age,19 Months,89.9,86.6 to 92.5,1000
Hib,Primary Series,States/Local Areas,NY-City of New York,2021-2022,Age,19 Months,88.9,84.5 to 92.2,552
Hib,Primary Series,HHS Regions/National,Region 1,2021-2022,Age,19 Months,94.3,92.2 to 95.9,2580
Hib,Primary Series,States/Local Areas,Connecticut,2021-2022,Age,19 Months,94.8,91.0 to 97.0,390
Hib,Primary Series,States/Local Areas,Maine,2021-2022,Age,19 Months,95.3,92.2 to 97.2,361
Hib,Primary Series,States/Local Areas,Massachusetts,2021-2022,Age,19 Months,93.7,89.4 to 96.3,452
Hib,Primary Series,States/Local Areas,New Hampshire,2021-2022,Age,19 Months,94.8,91.7 to 96.8,354
Hib,≥3 Doses,States/Local Areas,Idaho,2021-2022,Age,19 Months,85.8,81.0 to 89.5,426
Hib,≥3 Doses,States/Local Areas,Oregon,2021-2022,Age,19 Months,90.4,86.9 to 93.1,407
Hib,≥3 Doses,States/Local Areas,Washington,2021-2022,Age,19 Months,90.9,87.5 to 93.5,605
Hib,≥3 Doses,States/Local Areas,Guam,2021-2022,Age,19 Months,70.6,57.6 to 80.9,117
Hib,≥3 Doses,States/Local Areas,Puerto Rico,2021-2022,Age,19 Months,78.9,73.3 to 83.6,523
Hib,≥3 Doses,States/Local Areas,U.S. Virgin Islands,2021-2022,Age,19 Months,NA,,
Hib,≥3 Doses,States/Local Areas,Arizona,2021-2022,Age,19 Months,92.9,88.2 to 95.9,438
Hib,≥3 Doses,States/Local Areas,California,2021-2022,Age,19 Months,86,81.6 to 89.5,590
Hib,≥3 Doses,States/Local Areas,Hawaii,2021-2022,Age,19 Months,90.9,87.1 to 93.7,378
Hib,≥3 Doses,States/Local Areas,Nevada,2021-2022,Age,19 Months,89.5,86.1 to 92.2,552
Hib,≥3 Doses,HHS Regions/National,Region 10,2021-2022,Age,19 Months,89.4,87.3 to 91.2,1843
Hib,≥3 Doses,States/Local Areas,Alaska,2021-2022,Age,19 Months,80,71.7 to 86.3,405
Hib,≥3 Doses,States/Local Areas,Montana,2021-2022,Age,19 Months,82.2,77.2 to 86.2,373
Hib,≥3 Doses,States/Local Areas,North Dakota,2021-2022,Age,19 Months,88.4,83.4 to 92.1,384
Hib,≥3 Doses,States/Local Areas,South Dakota,2021-2022,Age,19 Months,87.3,81.9 to 91.2,424
Hib,≥3 Doses,States/Local Areas,Utah,2021-2022,Age,19 Months,92.8,89.1 to 95.3,481
Hib,≥3 Doses,States/Local Areas,Wyoming,2021-2022,Age,19 Months,81.7,76.7 to 85.9,463
Hib,≥3 Doses,HHS Regions/National,Region 9,2021-2022,Age,19 Months,87.4,84.0 to 90.1,1958
Hib,≥3 Doses,States/Local Areas,Iowa,2021-2022,Age,19 Months,93,89.6 to 95.3,454
Hib,≥3 Doses,States/Local Areas,Kansas,2021-2022,Age,19 Months,85.7,81.9 to 88.8,610
Hib,≥3 Doses,States/Local Areas,Missouri,2021-2022,Age,19 Months,87.7,83.3 to 91.0,581
Hib,≥3 Doses,States/Local Areas,Nebraska,2021-2022,Age,19 Months,91.9,88.5 to 94.4,404
Hib,≥3 Doses,HHS Regions/National,Region 8,2021-2022,Age,19 Months,88.9,86.9 to 90.6,2604
Hib,≥3 Doses,States/Local Areas,Colorado,2021-2022,Age,19 Months,88.4,84.4 to 91.4,479
Hib,≥3 Doses,States/Local Areas,TX-El Paso County,2021-2022,Age,19 Months,NA,,
Hib,≥3 Doses,States/Local Areas,TX-Hidalgo County,2021-2022,Age,19 Months,NA,,
Hib,≥3 Doses,States/Local Areas,TX-Tarrant County,2021-2022,Age,19 Months,NA,,
Hib,≥3 Doses,States/Local Areas,TX-Travis County,2021-2022,Age,19 Months,NA,,
Hib,≥3 Doses,States/Local Areas,TX-Rest of state,2021-2022,Age,19 Months,89,85.6 to 91.7,602
Hib,≥3 Doses,HHS Regions/National,Region 7,2021-2022,Age,19 Months,89,86.9 to 90.8,2049
Hib,≥3 Doses,States/Local Areas,New Mexico,2021-2022,Age,19 Months,90.6,87.4 to 93.0,538
Hib,≥3 Doses,States/Local Areas,Oklahoma,2021-2022,Age,19 Months,83.2,76.7 to 88.1,356
Hib,≥3 Doses,States/Local Areas,Texas,2021-2022,Age,19 Months,88.9,86.1 to 91.2,1355
Hib,≥3 Doses,States/Local Areas,TX-Bexar County,2021-2022,Age,19 Months,90.4,85.2 to 93.9,410
Hib,≥3 Doses,States/Local Areas,TX-City of Houston,2021-2022,Age,19 Months,87.2,81.6 to 91.2,343
Hib,≥3 Doses,States/Local Areas,TX-Dallas County,2021-2022,Age,19 Months,NA,,
Hib,≥3 Doses,States/Local Areas,Minnesota,2021-2022,Age,19 Months,88.8,84.3 to 92.1,444
Hib,≥3 Doses,States/Local Areas,Ohio,2021-2022,Age,19 Months,90.3,86.5 to 93.1,655
Hib,≥3 Doses,States/Local Areas,Wisconsin,2021-2022,Age,19 Months,82.1,74.3 to 87.9,481
Hib,≥3 Doses,HHS Regions/National,Region 6,2021-2022,Age,19 Months,88.5,86.4 to 90.3,3347
Hib,≥3 Doses,States/Local Areas,Arkansas,2021-2022,Age,19 Months,86.6,81.5 to 90.4,456
Hib,≥3 Doses,States/Local Areas,Louisiana,2021-2022,Age,19 Months,90.4,86.0 to 93.6,642
Hib,≥3 Doses,HHS Regions/National,Region 5,2021-2022,Age,19 Months,88.2,86.5 to 89.8,3532
Hib,≥3 Doses,States/Local Areas,Illinois,2021-2022,Age,19 Months,88.6,85.2 to 91.2,883
Hib,≥3 Doses,States/Local Areas,IL-City of Chicago,2021-2022,Age,19 Months,91.1,85.2 to 94.8,247
Hib,≥3 Doses,States/Local Areas,IL-Rest of state,2021-2022,Age,19 Months,87.9,83.8 to 91.0,636
Hib,≥3 Doses,States/Local Areas,Indiana,2021-2022,Age,19 Months,87.1,81.8 to 91.0,351
Hib,≥3 Doses,States/Local Areas,Michigan,2021-2022,Age,19 Months,89.4,85.4 to 92.4,718
Hib,≥3 Doses,States/Local Areas,Georgia,2021-2022,Age,19 Months,87.8,83.2 to 91.2,569
Hib,≥3 Doses,States/Local Areas,Kentucky,2021-2022,Age,19 Months,86.4,81.6 to 90.1,519
Hib,≥3 Doses,States/Local Areas,Mississippi,2021-2022,Age,19 Months,83.1,75.7 to 88.6,428
Hib,≥3 Doses,States/Local Areas,North Carolina,2021-2022,Age,19 Months,90.3,86.7 to 93.0,642
Hib,≥3 Doses,States/Local Areas,South Carolina,2021-2022,Age,19 Months,88.9,85.1 to 91.8,460
Hib,≥3 Doses,States/Local Areas,Tennessee,2021-2022,Age,19 Months,90.7,87.0 to 93.4,518
Hib,≥3 Doses,States/Local Areas,PA-Rest of state,2021-2022,Age,19 Months,89.1,85.5 to 91.9,547
Hib,≥3 Doses,States/Local Areas,Virginia,2021-2022,Age,19 Months,90.1,86.5 to 92.8,691
Hib,≥3 Doses,States/Local Areas,West Virginia,2021-2022,Age,19 Months,93.5,90.7 to 95.4,459
Hib,≥3 Doses,HHS Regions/National,Region 4,2021-2022,Age,19 Months,89.1,87.6 to 90.4,4226
Hib,≥3 Doses,States/Local Areas,Alabama,2021-2022,Age,19 Months,86,80.8 to 90.0,454
Hib,≥3 Doses,States/Local Areas,Florida,2021-2022,Age,19 Months,90.9,87.5 to 93.4,636
Hib,≥3 Doses,HHS Regions/National,Region 3,2021-2022,Age,19 Months,90.5,88.8 to 91.9,3790
Hib,≥3 Doses,States/Local Areas,Delaware,2021-2022,Age,19 Months,90.4,85.8 to 93.6,294
Hib,≥3 Doses,States/Local Areas,District of Columbia,2021-2022,Age,19 Months,83.8,76.1 to 89.4,526
Hib,≥3 Doses,States/Local Areas,Maryland,2021-2022,Age,19 Months,93.7,90.6 to 95.8,793
Hib,≥3 Doses,States/Local Areas,Pennsylvania,2021-2022,Age,19 Months,89,85.9 to 91.5,1027
Hib,≥3 Doses,States/Local Areas,PA-Philadelphia,2021-2022,Age,19 Months,88.3,83.7 to 91.8,480
Hib,≥3 Doses,States/Local Areas,Vermont,2021-2022,Age,19 Months,94.2,89.7 to 96.8,468
Hib,≥3 Doses,HHS Regions/National,Region 2,2021-2022,Age,19 Months,88.8,86.1 to 91.0,1463
Hib,≥3 Doses,States/Local Areas,New Jersey,2021-2022,Age,19 Months,89.2,84.5 to 92.6,463
Hib,≥3 Doses,States/Local Areas,New York,2021-2022,Age,19 Months,88.6,85.2 to 91.2,1000
Hib,≥3 Doses,States/Local Areas,NY-City of New York,2021-2022,Age,19 Months,87.5,83.0 to 90.9,552
Hib,≥3 Doses,States/Local Areas,NY-Rest of state,2021-2022,Age,19 Months,89.4,84.1 to 93.1,448
Hib,≥3 Doses,HHS Regions/National,Region 1,2021-2022,Age,19 Months,93.6,91.5 to 95.2,2580
Hib,≥3 Doses,States/Local Areas,Connecticut,2021-2022,Age,19 Months,93.6,89.7 to 96.1,390
Hib,≥3 Doses,States/Local Areas,Maine,2021-2022,Age,19 Months,93.5,90.1 to 95.8,361
Hib,≥3 Doses,States/Local Areas,Massachusetts,2021-2022,Age,19 Months,93.7,89.4 to 96.3,452
Hib,≥3 Doses,States/Local Areas,New Hampshire,2021-2022,Age,19 Months,94.1,90.6 to 96.4,354
Hib,≥3 Doses,States/Local Areas,Rhode Island,2021-2022,Age,19 Months,92.1,88.7 to 94.5,555
≥1 Dose MMR,,States/Local Areas,Oregon,2021-2022,Age,19 Months,90.2,86.7 to 92.8,407
≥1 Dose MMR,,States/Local Areas,Washington,2021-2022,Age,19 Months,90.8,87.7 to 93.2,605
≥1 Dose MMR,,States/Local Areas,Guam,2021-2022,Age,19 Months,77.5,65.0 to 86.5,117
≥1 Dose MMR,,States/Local Areas,Puerto Rico,2021-2022,Age,19 Months,73.6,67.6 to 78.8,523
≥1 Dose MMR,,States/Local Areas,U.S. Virgin Islands,2021-2022,Age,19 Months,NA,,
≥1 Dose MMR,,States/Local Areas,California,2021-2022,Age,19 Months,84,79.3 to 87.7,590
≥1 Dose MMR,,States/Local Areas,Hawaii,2021-2022,Age,19 Months,88,83.2 to 91.6,378
≥1 Dose MMR,,States/Local Areas,Nevada,2021-2022,Age,19 Months,89.4,85.4 to 92.3,552
≥1 Dose MMR,,HHS Regions/National,Region 10,2021-2022,Age,19 Months,89.5,87.5 to 91.2,1843
≥1 Dose MMR,,States/Local Areas,Alaska,2021-2022,Age,19 Months,82.1,74.0 to 88.1,405
≥1 Dose MMR,,States/Local Areas,Idaho,2021-2022,Age,19 Months,86.3,81.6 to 90.0,426
≥1 Dose MMR,,States/Local Areas,North Dakota,2021-2022,Age,19 Months,85.1,79.4 to 89.4,384
≥1 Dose MMR,,States/Local Areas,South Dakota,2021-2022,Age,19 Months,87.1,81.7 to 91.1,424
≥1 Dose MMR,,States/Local Areas,Utah,2021-2022,Age,19 Months,89.1,85.2 to 92.0,481
≥1 Dose MMR,,States/Local Areas,Wyoming,2021-2022,Age,19 Months,85.7,81.0 to 89.3,463
≥1 Dose MMR,,HHS Regions/National,Region 9,2021-2022,Age,19 Months,84.9,81.3 to 87.9,1958
≥1 Dose MMR,,States/Local Areas,Arizona,2021-2022,Age,19 Months,86.9,81.6 to 90.8,438
≥1 Dose MMR,,States/Local Areas,Kansas,2021-2022,Age,19 Months,88.5,84.9 to 91.3,610
≥1 Dose MMR,,States/Local Areas,Missouri,2021-2022,Age,19 Months,91.8,88.6 to 94.1,581
≥1 Dose MMR,,States/Local Areas,Nebraska,2021-2022,Age,19 Months,91.4,87.3 to 94.3,404
≥1 Dose MMR,,HHS Regions/National,Region 8,2021-2022,Age,19 Months,88.2,86.2 to 89.9,2604
≥1 Dose MMR,,States/Local Areas,Colorado,2021-2022,Age,19 Months,89.3,85.7 to 92.1,479
≥1 Dose MMR,,States/Local Areas,Montana,2021-2022,Age,19 Months,83.5,77.8 to 88.0,373
≥1 Dose MMR,,States/Local Areas,TX-Hidalgo County,2021-2022,Age,19 Months,NA,,
≥1 Dose MMR,,States/Local Areas,TX-Tarrant County,2021-2022,Age,19 Months,NA,,
≥1 Dose MMR,,States/Local Areas,TX-Travis County,2021-2022,Age,19 Months,NA,,
≥1 Dose MMR,,States/Local Areas,TX-Rest of state,2021-2022,Age,19 Months,87.7,84.0 to 90.7,602
≥1 Dose MMR,,HHS Regions/National,Region 7,2021-2022,Age,19 Months,91.3,89.7 to 92.8,2049
≥1 Dose MMR,,States/Local Areas,Iowa,2021-2022,Age,19 Months,93.2,89.9 to 95.5,454
≥1 Dose MMR,,States/Local Areas,Oklahoma,2021-2022,Age,19 Months,87.6,82.6 to 91.4,356
≥1 Dose MMR,,States/Local Areas,Texas,2021-2022,Age,19 Months,87.5,84.4 to 90.0,1355
≥1 Dose MMR,,States/Local Areas,TX-Bexar County,2021-2022,Age,19 Months,90.1,86.4 to 92.9,410
≥1 Dose MMR,,States/Local Areas,TX-City of Houston,2021-2022,Age,19 Months,84,77.9 to 88.7,343
≥1 Dose MMR,,States/Local Areas,TX-Dallas County,2021-2022,Age,19 Months,NA,,
≥1 Dose MMR,,States/Local Areas,TX-El Paso County,2021-2022,Age,19 Months,NA,,
≥1 Dose MMR,,States/Local Areas,Ohio,2021-2022,Age,19 Months,91.7,88.5 to 94.0,655
≥1 Dose MMR,,States/Local Areas,Wisconsin,2021-2022,Age,19 Months,86.5,80.8 to 90.7,481
≥1 Dose MMR,,HHS Regions/National,Region 6,2021-2022,Age,19 Months,87.5,85.3 to 89.4,3347
≥1 Dose MMR,,States/Local Areas,Arkansas,2021-2022,Age,19 Months,86.4,81.5 to 90.2,456
≥1 Dose MMR,,States/Local Areas,Louisiana,2021-2022,Age,19 Months,87.6,82.7 to 91.3,642
≥1 Dose MMR,,States/Local Areas,New Mexico,2021-2022,Age,19 Months,89.1,85.4 to 92.0,538
≥1 Dose MMR,,States/Local Areas,Illinois,2021-2022,Age,19 Months,88.4,84.9 to 91.1,883
≥1 Dose MMR,,States/Local Areas,IL-City of Chicago,2021-2022,Age,19 Months,87,78.9 to 92.3,247
≥1 Dose MMR,,States/Local Areas,IL-Rest of state,2021-2022,Age,19 Months,88.8,84.8 to 91.8,636
≥1 Dose MMR,,States/Local Areas,Indiana,2021-2022,Age,19 Months,89.2,84.3 to 92.8,351
≥1 Dose MMR,,States/Local Areas,Michigan,2021-2022,Age,19 Months,88.5,84.3 to 91.7,718
≥1 Dose MMR,,States/Local Areas,Minnesota,2021-2022,Age,19 Months,90.1,85.9 to 93.2,444
≥1 Dose MMR,,States/Local Areas,Kentucky,2021-2022,Age,19 Months,84.8,80.1 to 88.5,519
≥1 Dose MMR,,States/Local Areas,Mississippi,2021-2022,Age,19 Months,85.1,77.4 to 90.5,428
≥1 Dose MMR,,States/Local Areas,North Carolina,2021-2022,Age,19 Months,92.7,89.5 to 95.0,642
≥1 Dose MMR,,States/Local Areas,South Carolina,2021-2022,Age,19 Months,89.5,85.4 to 92.5,460
≥1 Dose MMR,,States/Local Areas,Tennessee,2021-2022,Age,19 Months,89.6,86.1 to 92.3,518
≥1 Dose MMR,,HHS Regions/National,Region 5,2021-2022,Age,19 Months,89.3,87.7 to 90.7,3532
≥1 Dose MMR,,States/Local Areas,Virginia,2021-2022,Age,19 Months,89.5,86.1 to 92.1,691
≥1 Dose MMR,,States/Local Areas,West Virginia,2021-2022,Age,19 Months,91.2,87.8 to 93.7,459
≥1 Dose MMR,,HHS Regions/National,Region 4,2021-2022,Age,19 Months,88.6,87.1 to 89.9,4226
≥1 Dose MMR,,States/Local Areas,Alabama,2021-2022,Age,19 Months,83.8,78.4 to 88.0,454
≥1 Dose MMR,,States/Local Areas,Florida,2021-2022,Age,19 Months,89.7,86.2 to 92.4,636
≥1 Dose MMR,,States/Local Areas,Georgia,2021-2022,Age,19 Months,86.1,81.3 to 89.9,569
≥1 Dose MMR,,States/Local Areas,Delaware,2021-2022,Age,19 Months,89.5,84.3 to 93.1,294
≥1 Dose MMR,,States/Local Areas,District of Columbia,2021-2022,Age,19 Months,82.7,74.7 to 88.6,526
≥1 Dose MMR,,States/Local Areas,Maryland,2021-2022,Age,19 Months,91.8,88.2 to 94.4,793
≥1 Dose MMR,,States/Local Areas,Pennsylvania,2021-2022,Age,19 Months,88.1,85.0 to 90.6,1027
≥1 Dose MMR,,States/Local Areas,PA-Philadelphia,2021-2022,Age,19 Months,90.3,85.9 to 93.5,480
≥1 Dose MMR,,States/Local Areas,PA-Rest of state,2021-2022,Age,19 Months,87.7,84.1 to 90.6,547
≥1 Dose MMR,,HHS Regions/National,Region 2,2021-2022,Age,19 Months,86,83.1 to 88.4,1463
≥1 Dose MMR,,States/Local Areas,New Jersey,2021-2022,Age,19 Months,84.6,79.3 to 88.8,463
≥1 Dose MMR,,States/Local Areas,New York,2021-2022,Age,19 Months,86.7,83.2 to 89.5,1000
≥1 Dose MMR,,States/Local Areas,NY-City of New York,2021-2022,Age,19 Months,85.2,80.8 to 88.7,552
≥1 Dose MMR,,States/Local Areas,NY-Rest of state,2021-2022,Age,19 Months,87.9,82.3 to 91.8,448
≥1 Dose MMR,,HHS Regions/National,Region 3,2021-2022,Age,19 Months,89.4,87.7 to 90.8,3790
≥1 Dose MMR,,States/Local Areas,Connecticut,2021-2022,Age,19 Months,94.8,91.3 to 97.0,390
≥1 Dose MMR,,States/Local Areas,Maine,2021-2022,Age,19 Months,89.4,82.8 to 93.7,361
≥1 Dose MMR,,States/Local Areas,Massachusetts,2021-2022,Age,19 Months,93.6,90.1 to 96.0,452
≥1 Dose MMR,,States/Local Areas,New Hampshire,2021-2022,Age,19 Months,93.8,90.3 to 96.0,354
≥1 Dose MMR,,States/Local Areas,Rhode Island,2021-2022,Age,19 Months,94.7,91.7 to 96.6,555
≥1 Dose MMR,,States/Local Areas,Vermont,2021-2022,Age,19 Months,94.3,90.3 to 96.7,468
Polio,≥3 Doses,States/Local Areas,Washington,2021-2022,Age,19 Months,92.9,89.7 to 95.1,605
Polio,≥3 Doses,States/Local Areas,Guam,2021-2022,Age,19 Months,72.1,59.1 to 82.2,117
Polio,≥3 Doses,States/Local Areas,Puerto Rico,2021-2022,Age,19 Months,79.7,74.2 to 84.3,523
Polio,≥3 Doses,States/Local Areas,U.S. Virgin Islands,2021-2022,Age,19 Months,NA,,
≥1 Dose MMR,,HHS Regions/National,Region 1,2021-2022,Age,19 Months,93.7,91.9 to 95.1,2580
Polio,≥3 Doses,States/Local Areas,Hawaii,2021-2022,Age,19 Months,91.6,88.1 to 94.2,378
Polio,≥3 Doses,States/Local Areas,Nevada,2021-2022,Age,19 Months,93.9,91.2 to 95.9,552
Polio,≥3 Doses,HHS Regions/National,Region 10,2021-2022,Age,19 Months,91.5,89.5 to 93.1,1843
Polio,≥3 Doses,States/Local Areas,Alaska,2021-2022,Age,19 Months,83.2,75.0 to 89.1,405
Polio,≥3 Doses,States/Local Areas,Idaho,2021-2022,Age,19 Months,89.2,84.5 to 92.6,426
Polio,≥3 Doses,States/Local Areas,Oregon,2021-2022,Age,19 Months,91.6,88.1 to 94.1,407
Polio,≥3 Doses,States/Local Areas,South Dakota,2021-2022,Age,19 Months,91.9,88.2 to 94.5,424
Polio,≥3 Doses,States/Local Areas,Utah,2021-2022,Age,19 Months,93.3,89.6 to 95.7,481
Polio,≥3 Doses,States/Local Areas,Wyoming,2021-2022,Age,19 Months,89,84.6 to 92.3,463
Polio,≥3 Doses,HHS Regions/National,Region 9,2021-2022,Age,19 Months,88.8,85.6 to 91.3,1958
Polio,≥3 Doses,States/Local Areas,Arizona,2021-2022,Age,19 Months,93.1,88.3 to 96.0,438
Polio,≥3 Doses,States/Local Areas,California,2021-2022,Age,19 Months,87.4,83.3 to 90.6,590
Polio,≥3 Doses,States/Local Areas,Missouri,2021-2022,Age,19 Months,91.9,88.3 to 94.4,581
Polio,≥3 Doses,States/Local Areas,Nebraska,2021-2022,Age,19 Months,93.7,90.5 to 95.9,404
Polio,≥3 Doses,HHS Regions/National,Region 8,2021-2022,Age,19 Months,91.8,90.0 to 93.3,2604
Polio,≥3 Doses,States/Local Areas,Colorado,2021-2022,Age,19 Months,91.4,87.8 to 94.1,479
Polio,≥3 Doses,States/Local Areas,Montana,2021-2022,Age,19 Months,90.2,86.3 to 93.1,373
Polio,≥3 Doses,States/Local Areas,North Dakota,2021-2022,Age,19 Months,90.7,86.4 to 93.7,384
Polio,≥3 Doses,States/Local Areas,TX-Tarrant County,2021-2022,Age,19 Months,NA,,
Polio,≥3 Doses,States/Local Areas,TX-Travis County,2021-2022,Age,19 Months,NA,,
Polio,≥3 Doses,States/Local Areas,TX-Rest of state,2021-2022,Age,19 Months,90.8,87.6 to 93.3,602
Polio,≥3 Doses,HHS Regions/National,Region 7,2021-2022,Age,19 Months,92.4,90.7 to 93.8,2049
Polio,≥3 Doses,States/Local Areas,Iowa,2021-2022,Age,19 Months,96.2,93.7 to 97.7,454
Polio,≥3 Doses,States/Local Areas,Kansas,2021-2022,Age,19 Months,88.7,85.1 to 91.5,610
Polio,≥3 Doses,States/Local Areas,Texas,2021-2022,Age,19 Months,90.3,87.6 to 92.4,1355
Polio,≥3 Doses,States/Local Areas,TX-Bexar County,2021-2022,Age,19 Months,89.3,83.9 to 93.0,410
Polio,≥3 Doses,States/Local Areas,TX-City of Houston,2021-2022,Age,19 Months,87.1,81.5 to 91.2,343
Polio,≥3 Doses,States/Local Areas,TX-Dallas County,2021-2022,Age,19 Months,NA,,
Polio,≥3 Doses,States/Local Areas,TX-El Paso County,2021-2022,Age,19 Months,NA,,
Polio,≥3 Doses,States/Local Areas,TX-Hidalgo County,2021-2022,Age,19 Months,NA,,
Polio,≥3 Doses,States/Local Areas,Wisconsin,2021-2022,Age,19 Months,90.3,86.4 to 93.2,481
Polio,≥3 Doses,HHS Regions/National,Region 6,2021-2022,Age,19 Months,90.3,88.4 to 92.0,3347
Polio,≥3 Doses,States/Local Areas,Arkansas,2021-2022,Age,19 Months,90.8,86.4 to 93.9,456
Polio,≥3 Doses,States/Local Areas,Louisiana,2021-2022,Age,19 Months,92.5,88.4 to 95.3,642
Polio,≥3 Doses,States/Local Areas,New Mexico,2021-2022,Age,19 Months,91.8,88.7 to 94.0,538
Polio,≥3 Doses,States/Local Areas,Oklahoma,2021-2022,Age,19 Months,87.4,81.5 to 91.6,356
Polio,≥3 Doses,States/Local Areas,IL-City of Chicago,2021-2022,Age,19 Months,93.1,87.4 to 96.4,247
Polio,≥3 Doses,States/Local Areas,IL-Rest of state,2021-2022,Age,19 Months,91.4,87.6 to 94.1,636
Polio,≥3 Doses,States/Local Areas,Indiana,2021-2022,Age,19 Months,89.8,84.8 to 93.2,351
Polio,≥3 Doses,States/Local Areas,Michigan,2021-2022,Age,19 Months,91.2,87.1 to 94.0,718
Polio,≥3 Doses,States/Local Areas,Minnesota,2021-2022,Age,19 Months,91.9,88.0 to 94.6,444
Polio,≥3 Doses,States/Local Areas,Ohio,2021-2022,Age,19 Months,91.5,88.0 to 94.1,655
Polio,≥3 Doses,States/Local Areas,Mississippi,2021-2022,Age,19 Months,84.7,77.2 to 90.1,428
Polio,≥3 Doses,States/Local Areas,North Carolina,2021-2022,Age,19 Months,94.4,91.5 to 96.3,642
Polio,≥3 Doses,States/Local Areas,South Carolina,2021-2022,Age,19 Months,92.4,89.1 to 94.8,460
Polio,≥3 Doses,States/Local Areas,Tennessee,2021-2022,Age,19 Months,93.8,91.0 to 95.8,518
Polio,≥3 Doses,HHS Regions/National,Region 5,2021-2022,Age,19 Months,91.2,89.7 to 92.4,3532
Polio,≥3 Doses,States/Local Areas,Illinois,2021-2022,Age,19 Months,91.7,88.6 to 94.1,883
Polio,≥3 Doses,States/Local Areas,West Virginia,2021-2022,Age,19 Months,94.2,91.6 to 96.1,459
Polio,≥3 Doses,HHS Regions/National,Region 4,2021-2022,Age,19 Months,91.5,90.2 to 92.7,4226
Polio,≥3 Doses,States/Local Areas,Alabama,2021-2022,Age,19 Months,86,80.9 to 90.0,454
Polio,≥3 Doses,States/Local Areas,Florida,2021-2022,Age,19 Months,92.4,89.2 to 94.7,636
Polio,≥3 Doses,States/Local Areas,Georgia,2021-2022,Age,19 Months,90.1,85.8 to 93.2,569
Polio,≥3 Doses,States/Local Areas,Kentucky,2021-2022,Age,19 Months,90,85.6 to 93.2,519
